"","Scientific.Name","Latitude","Longitude","Country"
"1528","Adelges tsugae",43.211389,-77.623056,"US"
"1529","Adelges tsugae",38.964436,-77.200752,"US"
"1530","Adelges tsugae",42.663301,-72.937775,"US"
"1531","Adelges tsugae",38.964436,-77.200752,"US"
"1532","Adelges tsugae",42.5442,-72.583635,"US"
"1533","Adelges tsugae",39.627937,-79.865647,"US"
"1534","Adelges tsugae",42.441936,-76.408878,"US"
"1535","Adelges tsugae",42.459897,-71.128158,"US"
"1536","Adelges tsugae",42.372572,-72.2284,"US"
"1537","Adelges tsugae",39.664397,-78.461335,"US"
"1538","Adelges tsugae",42.055509,-72.966267,"US"
"1539","Adelges tsugae",42.666047,-72.328246,"US"
"1540","Adelges tsugae",39.688303,-78.801892,"US"
"1541","Adelges tsugae",42.448872,-71.095414,"US"
"1542","Adelges tsugae",41.775952,-71.868317,"US"
"1543","Adelges tsugae",40.046453,-75.201553,"US"
"1544","Adelges tsugae",40.491543,-74.434219,"US"
"1545","Adelges tsugae",35.508056,-82.973559,"US"
"1546","Adelges tsugae",42.399947,-76.582706,"US"
"1547","Adelges tsugae",42.400758,-76.582128,"US"
"1548","Adelges tsugae",36.066956,-82.388169,"US"
"1549","Adelges tsugae",41.479307,-73.213371,"US"
"1550","Adelges tsugae",42.59803,-72.446523,"US"
"1551","Adelges tsugae",42.453866,-71.311004,"US"
"1552","Adelges tsugae",42.719857,-72.492918,"US"
"1553","Adelges tsugae",40.489737,-80.154317,"US"
"1554","Adelges tsugae",41.214794,-75.828162,"US"
"1555","Adelges tsugae",35.652897,-83.575972,"US"
"1556","Adelges tsugae",42.452946,-76.461504,"US"
"1557","Adelges tsugae",41.184108,-74.812531,"US"
"1558","Adelges tsugae",42.785617,-71.668044,"US"
"1559","Adelges tsugae",42.454514,-71.124397,"US"
"1560","Adelges tsugae",40.661836,-79.9177,"US"
"1561","Adelges tsugae",42.499617,-72.32397,"US"
"1562","Adelges tsugae",35.696044,-83.388953,"US"
"1563","Adelges tsugae",38.419531,-79.831808,"US"
"1564","Adelges tsugae",42.02493,-72.134857,"US"
"1565","Adelges tsugae",42.344053,-72.223255,"US"
"1566","Adelges tsugae",42.451803,-76.474686,"US"
"1567","Adelges tsugae",42.448797,-71.095258,"US"
"1568","Adelges tsugae",42.374144,-76.875806,"US"
"1569","Adelges tsugae",42.912576,-71.124504,"US"
"1570","Adelges tsugae",39.543397,-77.482812,"US"
"1571","Adelges tsugae",42.426905,-71.825283,"US"
"1572","Adelges tsugae",42.467815,-71.451443,"US"
"1573","Adelges tsugae",38.055306,-81.061241,"US"
"1574","Adelges tsugae",41.216622,-74.054733,"US"
"1575","Adelges tsugae",39.634485,-79.808699,"US"
"1576","Adelges tsugae",41.156391,-74.860749,"US"
"1577","Adelges tsugae",42.03894,-72.133854,"US"
"1578","Adelges tsugae",42.444905,-72.17064,"US"
"1579","Adelges tsugae",35.49538,-82.60445,"US"
"1580","Adelges tsugae",42.450256,-71.094189,"US"
"1581","Adelges tsugae",37.615873,-81.439616,"US"
"1582","Adelges tsugae",42.129784,-71.735733,"US"
"1583","Adelges tsugae",40.276077,-80.104896,"US"
"1584","Adelges tsugae",43.342506,-70.554975,"US"
"1585","Adelges tsugae",42.454589,-71.124375,"US"
"1586","Adelges tsugae",42.454547,-71.124406,"US"
"1587","Adelges tsugae",42.695461,-72.88811,"US"
"1588","Adelges tsugae",43.151875,-71.211048,"US"
"1589","Adelges tsugae",43.292898,-77.551287,"US"
"1590","Adelges tsugae",42.454537,-71.124405,"US"
"1591","Adelges tsugae",40.756268,-77.735336,"US"
"1592","Adelges tsugae",35.901208,-81.524131,"US"
"1593","Adelges tsugae",35.587131,-82.542521,"US"
"1594","Adelges tsugae",35.901403,-81.524221,"US"
"1595","Adelges tsugae",40.951664,-75.738931,"US"
"1596","Adelges tsugae",41.234883,-74.238034,"US"
"1597","Adelges tsugae",39.635467,-79.811837,"US"
"1598","Adelges tsugae",41.903223,-71.698513,"US"
"1599","Adelges tsugae",42.731907,-72.54443,"US"
"1600","Adelges tsugae",39.0205,-77.255967,"US"
"1601","Adelges tsugae",42.59048,-72.079539,"US"
"1602","Adelges tsugae",35.053947,-83.189147,"US"
"1603","Adelges tsugae",42.454564,-71.124375,"US"
"1604","Adelges tsugae",39.132725,-78.4795,"US"
"1605","Adelges tsugae",42.485197,-73.590011,"US"
"1606","Adelges tsugae",44.158568,-68.841719,"US"
"1607","Adelges tsugae",42.459694,-71.153687,"US"
"1608","Adelges tsugae",36.384083,-80.270295,"US"
"1609","Adelges tsugae",42.496327,-72.495788,"US"
"1610","Adelges tsugae",42.857032,-72.549871,"US"
"1611","Adelges tsugae",42.968953,-71.253267,"US"
"1612","Adelges tsugae",34.998792,-83.106561,"US"
"1613","Adelges tsugae",41.745619,-77.572844,"US"
"1614","Adelges tsugae",34.964942,-82.845958,"US"
"1615","Adelges tsugae",40.650051,-77.750013,"US"
"1616","Adelges tsugae",42.584245,-78.042633,"US"
"1617","Adelges tsugae",42.298692,-71.311522,"US"
"1618","Adelges tsugae",42.856054,-72.518159,"US"
"1619","Adelges tsugae",42.578712,-78.049614,"US"
"1620","Adelges tsugae",42.27399,-76.641122,"US"
"1621","Adelges tsugae",42.409305,-76.638353,"US"
"1622","Adelges tsugae",42.534002,-72.302917,"US"
"1623","Adelges tsugae",42.463631,-71.341454,"US"
"1624","Adelges tsugae",42.004844,-71.785811,"US"
"1625","Adelges tsugae",39.807317,-77.471748,"US"
"1626","Adelges tsugae",41.025008,-74.379342,"US"
"1627","Adelges tsugae",42.471962,-72.405625,"US"
"1628","Adelges tsugae",48.778259,-122.535318,"US"
"1629","Adelges tsugae",38.063135,-81.056667,"US"
"1630","Adelges tsugae",35.396552,-83.289898,"US"
"1631","Adelges tsugae",41.193855,-73.248177,"US"
"1632","Adelges tsugae",43.604328,-70.215315,"US"
"1633","Adelges tsugae",42.897622,-70.951545,"US"
"1634","Adelges tsugae",35.607055,-83.793197,"US"
"1635","Adelges tsugae",42.373025,-76.880028,"US"
"1636","Adelges tsugae",43.001092,-71.369722,"US"
"1637","Adelges tsugae",36.219728,-81.779948,"US"
"1638","Adelges tsugae",35.338986,-83.217125,"US"
"1639","Adelges tsugae",43.823013,-69.96231,"US"
"1640","Adelges tsugae",41.647108,-73.697975,"US"
"1641","Adelges tsugae",38.558242,-79.074989,"US"
"1642","Adelges tsugae",39.549195,-77.463303,"US"
"1643","Adelges tsugae",35.159214,-83.044258,"US"
"1644","Adelges tsugae",42.454517,-71.124436,"US"
"1645","Adelges tsugae",39.517383,-78.953453,"US"
"1646","Adelges tsugae",36.038053,-79.214308,"US"
"1647","Adelges tsugae",36.195565,-84.671754,"US"
"1648","Adelges tsugae",42.465103,-71.455345,"US"
"1649","Adelges tsugae",39.870075,-77.953347,"US"
"1650","Adelges tsugae",40.626446,-79.163521,"US"
"1651","Adelges tsugae",42.444742,-71.088805,"US"
"1652","Adelges tsugae",37.798857,-83.657285,"US"
"1653","Adelges tsugae",40.914804,-78.063855,"US"
"1654","Adelges tsugae",42.081072,-76.919416,"US"
"1655","Adelges tsugae",35.285566,-82.72195,"US"
"1656","Adelges tsugae",42.585724,-78.011681,"US"
"1657","Adelges tsugae",42.43937,-78.87188,"US"
"1658","Adelges tsugae",42.004819,-70.784068,"US"
"1659","Adelges tsugae",40.126236,-75.299408,"US"
"1660","Adelges tsugae",40.68708,-78.981636,"US"
"1661","Adelges tsugae",40.294079,-79.539177,"US"
"1662","Adelges tsugae",37.478451,-81.060402,"US"
"1663","Adelges tsugae",41.744868,-74.195957,"US"
"1664","Adelges tsugae",41.697996,-74.22327,"US"
"1665","Adelges tsugae",43.24385,-76.974725,"US"
"1666","Adelges tsugae",39.108591,-79.495129,"US"
"1667","Adelges tsugae",43.12935,-77.618462,"US"
"1668","Adelges tsugae",42.6042,-71.61682,"US"
"1669","Adelges tsugae",41.084203,-80.69497,"US"
"1670","Adelges tsugae",43.015117,-71.557908,"US"
"1671","Adelges tsugae",43.129414,-77.618728,"US"
"1672","Adelges tsugae",42.415743,-72.470045,"US"
"1673","Adelges tsugae",39.787395,-75.649603,"US"
"1674","Adelges tsugae",42.385256,-72.465279,"US"
"1675","Adelges tsugae",43.084606,-71.154364,"US"
"1676","Adelges tsugae",40.590397,-79.049461,"US"
"1677","Adelges tsugae",42.73521,-77.797969,"US"
"1678","Adelges tsugae",42.427216,-72.025299,"US"
"1679","Adelges tsugae",40.281392,-75.94838,"US"
"1680","Adelges tsugae",40.422773,-79.674463,"US"
"1681","Adelges tsugae",42.461845,-76.48842,"US"
"1682","Adelges tsugae",37.08745,-82.99239,"US"
"1683","Adelges tsugae",39.718786,-79.184165,"US"
"1684","Adelges tsugae",42.928469,-72.324669,"US"
"1685","Adelges tsugae",36.294207,-82.495754,"US"
"1686","Adelges tsugae",41.022619,-77.645021,"US"
"1687","Adelges tsugae",42.930496,-72.351113,"US"
"1688","Adelges tsugae",42.949384,-72.213048,"US"
"1689","Adelges tsugae",42.454422,-71.124344,"US"
"1690","Adelges tsugae",39.885026,-76.386866,"US"
"1691","Adelges tsugae",38.972799,-79.398644,"US"
"1692","Adelges tsugae",40.214516,-76.838801,"US"
"1693","Adelges tsugae",41.72895,-74.2133,"US"
"1694","Adelges tsugae",41.72625,-74.21467,"US"
"1695","Adelges tsugae",41.72372,-74.21737,"US"
"1696","Adelges tsugae",39.074081,-77.143036,"US"
"1697","Adelges tsugae",43.593208,-71.390215,"US"
"1698","Adelges tsugae",43.594385,-71.391846,"US"
"1699","Adelges tsugae",43.593667,-71.391413,"US"
"1700","Adelges tsugae",40.580203,-79.86346,"US"
"1701","Adelges tsugae",43.367778,-78.245833,"US"
"1702","Adelges tsugae",42.468562,-76.526648,"US"
"1703","Adelges tsugae",42.821128,-76.305676,"US"
"1704","Adelges tsugae",43.041301,-71.489945,"US"
"1705","Adelges tsugae",35.659979,-83.585955,"US"
"1706","Adelges tsugae",42.479171,-72.712185,"US"
"1707","Adelges tsugae",39.723342,-78.330424,"US"
"1708","Adelges tsugae",41.471867,-73.224696,"US"
"1709","Adelges tsugae",42.537602,-71.342635,"US"
"1710","Adelges tsugae",40.091018,-75.457005,"US"
"1711","Adelges tsugae",42.402412,-71.332458,"US"
"1712","Adelges tsugae",41.325611,-81.562168,"US"
"1713","Adelges tsugae",35.046817,-83.187386,"US"
"1714","Adelges tsugae",42.978051,-71.986181,"US"
"1715","Adelges tsugae",40.490733,-80.154714,"US"
"1716","Adelges tsugae",40.490581,-80.154656,"US"
"1717","Adelges tsugae",40.484472,-80.165194,"US"
"1718","Adelges tsugae",42.454595,-71.124405,"US"
"1719","Adelges tsugae",42.898367,-72.463823,"US"
"1720","Adelges tsugae",42.902992,-72.518569,"US"
"1721","Adelges tsugae",42.892125,-72.470313,"US"
"1722","Adelges tsugae",38.197951,-80.272868,"US"
"1723","Adelges tsugae",42.455361,-71.125,"US"
"1724","Adelges tsugae",39.637928,-79.816322,"US"
"1725","Adelges tsugae",40.708672,-79.703872,"US"
"1726","Adelges tsugae",40.106397,-75.107741,"US"
"1727","Adelges tsugae",38.966358,-77.197759,"US"
"1728","Adelges tsugae",35.468969,-82.345868,"US"
"1729","Adelges tsugae",41.472592,-73.826705,"US"
"1730","Adelges tsugae",42.304882,-72.528826,"US"
"1731","Adelges tsugae",41.450039,-72.990661,"US"
"1732","Adelges tsugae",36.258916,-81.493059,"US"
"1733","Adelges tsugae",35.784455,-82.311845,"US"
"1734","Adelges tsugae",42.341672,-71.19873,"US"
"1735","Adelges tsugae",41.795599,-73.94061,"US"
"1736","Adelges tsugae",41.795779,-73.940148,"US"
"1737","Adelges tsugae",41.796757,-73.939818,"US"
"1738","Adelges tsugae",42.310771,-72.462564,"US"
"1739","Adelges tsugae",42.763884,-71.866184,"US"
"1740","Adelges tsugae",42.838558,-72.476017,"US"
"1741","Adelges tsugae",40.779852,-73.970126,"US"
"1742","Adelges tsugae",42.873195,-72.40439,"US"
"1743","Adelges tsugae",40.153897,-79.223944,"US"
"1744","Adelges tsugae",42.855846,-72.443809,"US"
"1745","Adelges tsugae",40.454811,-80.010925,"US"
"1746","Adelges tsugae",36.225658,-82.212837,"US"
"1747","Adelges tsugae",39.144321,-77.042656,"US"
"1748","Adelges tsugae",41.222314,-74.871178,"US"
"1749","Adelges tsugae",38.919063,-77.121161,"US"
"1750","Adelges tsugae",41.7293,-74.21514,"US"
"1751","Adelges tsugae",41.7338,-74.19683,"US"
"1752","Adelges tsugae",41.72828,-74.21533,"US"
"1753","Adelges tsugae",41.72617,-74.21681,"US"
"1754","Adelges tsugae",41.72504,-74.21605,"US"
"1755","Adelges tsugae",41.72487,-74.21826,"US"
"1756","Adelges tsugae",42.787765,-76.272197,"US"
"1757","Adelges tsugae",42.78189,-76.269053,"US"
"1758","Adelges tsugae",42.651812,-72.952888,"US"
"1759","Adelges tsugae",39.626668,-79.8673,"US"
"1760","Adelges tsugae",42.280433,-71.152953,"US"
"1761","Adelges tsugae",38.597408,-79.890587,"US"
"1762","Adelges tsugae",41.835663,-74.231728,"US"
"1763","Adelges tsugae",35.007896,-85.348267,"US"
"1764","Adelges tsugae",39.6297,-79.865052,"US"
"1765","Adelges tsugae",41.593923,-73.593078,"US"
"1766","Adelges tsugae",39.651722,-76.580558,"US"
"1767","Adelges tsugae",40.029964,-77.296142,"US"
"1768","Adelges tsugae",42.501338,-71.533562,"US"
"1769","Adelges tsugae",39.034893,-77.080086,"US"
"1770","Adelges tsugae",42.744183,-73.940097,"US"
"1771","Adelges tsugae",39.534753,-77.473428,"US"
"1772","Adelges tsugae",41.117153,-75.0084,"US"
"1773","Adelges tsugae",40.854037,-79.949464,"US"
"1774","Adelges tsugae",42.917065,-72.587438,"US"
"1775","Adelges tsugae",41.075628,-80.692419,"US"
"1776","Adelges tsugae",35.73893,-81.327657,"US"
"1777","Adelges tsugae",40.031406,-78.029987,"US"
"1778","Adelges tsugae",42.71098,-77.571908,"US"
"1779","Adelges tsugae",39.628117,-79.029114,"US"
"1780","Adelges tsugae",41.325858,-73.964978,"US"
"1781","Adelges tsugae",42.454575,-71.124397,"US"
"1782","Adelges tsugae",40.485692,-74.436942,"US"
"1783","Adelges tsugae",36.210307,-81.688761,"US"
"1784","Adelges tsugae",38.535144,-78.416198,"US"
"1785","Adelges tsugae",42.521933,-72.506553,"US"
"1786","Adelges tsugae",45.492872,-122.294042,"US"
"1787","Adelges tsugae",38.676541,-80.54771,"US"
"1788","Adelges tsugae",40.486503,-80.014247,"US"
"1789","Adelges tsugae",43.133911,-70.929603,"US"
"1790","Adelges tsugae",42.558638,-71.376512,"US"
"1791","Adelges tsugae",42.559445,-71.373153,"US"
"1792","Adelges tsugae",40.589158,-79.053367,"US"
"1793","Adelges tsugae",35.624742,-83.447388,"US"
"1794","Adelges tsugae",35.346742,-83.352586,"US"
"1795","Adelges tsugae",39.893467,-75.407881,"US"
"1796","Adelges tsugae",42.201676,-71.513907,"US"
"1797","Adelges tsugae",42.240362,-73.347602,"US"
"1798","Adelges tsugae",42.699642,-72.429038,"US"
"1799","Adelges tsugae",41.08481,-80.694842,"US"
"1800","Adelges tsugae",42.454597,-71.124314,"US"
"1801","Adelges tsugae",35.609016,-83.794968,"US"
"1802","Adelges tsugae",41.697505,-77.453541,"US"
"1803","Adelges tsugae",42.478397,-71.95887,"US"
"1804","Adelges tsugae",42.228114,-72.581089,"US"
"1805","Adelges tsugae",36.209014,-81.689671,"US"
"1806","Adelges tsugae",42.877086,-72.317397,"US"
"1807","Adelges tsugae",42.498735,-72.583215,"US"
"1808","Adelges tsugae",42.853495,-72.548102,"US"
"1809","Adelges tsugae",42.596888,-78.028542,"US"
"1810","Adelges tsugae",43.223787,-70.694017,"US"
"1811","Adelges tsugae",43.479075,-70.391905,"US"
"1812","Adelges tsugae",42.404505,-71.659562,"US"
"1813","Adelges tsugae",42.454539,-71.124503,"US"
"1814","Adelges tsugae",38.298838,-81.750259,"US"
"1815","Adelges tsugae",36.008326,-82.020901,"US"
"1816","Adelges tsugae",40.848263,-77.2779,"US"
"1817","Adelges tsugae",42.44793,-76.4768,"US"
"1818","Adelges tsugae",42.390863,-76.373153,"US"
"1819","Adelges tsugae",36.288672,-81.532088,"US"
"1820","Adelges tsugae",40.725961,-77.883413,"US"
"1821","Adelges tsugae",38.188213,-80.9243,"US"
"1822","Adelges tsugae",47.306605,-122.522428,"US"
"1823","Adelges tsugae",40.761705,-77.751221,"US"
"1824","Adelges tsugae",40.593628,-79.986075,"US"
"1825","Adelges tsugae",40.482975,-74.439195,"US"
"1826","Adelges tsugae",43.131039,-77.590905,"US"
"1827","Adelges tsugae",36.91107,-80.489329,"US"
"1828","Adelges tsugae",42.373677,-72.234952,"US"
"1829","Adelges tsugae",39.864989,-79.501814,"US"
"1830","Adelges tsugae",43.153847,-77.523338,"US"
"1831","Adelges tsugae",42.731769,-72.541985,"US"
"1832","Adelges tsugae",43.143945,-77.514328,"US"
"1833","Adelges tsugae",42.406538,-72.763215,"US"
"1834","Adelges tsugae",40.809754,-79.925598,"US"
"1835","Adelges tsugae",42.468883,-72.256145,"US"
"1836","Adelges tsugae",42.591913,-72.585478,"US"
"1837","Adelges tsugae",42.449597,-71.978717,"US"
"1838","Adelges tsugae",42.458028,-71.92111,"US"
"1839","Adelges tsugae",40.489761,-80.165423,"US"
"1840","Adelges tsugae",43.042656,-77.477303,"US"
"1841","Adelges tsugae",43.046714,-77.479963,"US"
"1842","Adelges tsugae",43.043278,-77.479033,"US"
"1843","Adelges tsugae",42.447932,-72.385712,"US"
"1844","Adelges tsugae",42.840253,-72.478012,"US"
"1845","Adelges tsugae",42.826827,-76.499838,"US"
"1846","Adelges tsugae",43.010925,-77.800745,"US"
"1847","Adelges tsugae",38.279373,-81.648712,"US"
"1848","Adelges tsugae",43.874205,-70.05008,"US"
"1849","Adelges tsugae",43.51881,-71.275608,"US"
"1850","Adelges tsugae",43.243758,-76.974595,"US"
"1851","Adelges tsugae",42.724663,-77.571922,"US"
"1852","Adelges tsugae",42.734345,-77.5729,"US"
"1853","Adelges tsugae",35.181763,-82.257278,"US"
"1854","Adelges tsugae",40.313526,-79.353157,"US"
"1855","Adelges tsugae",43.773739,-71.529027,"US"
"1856","Adelges tsugae",42.738205,-77.60778,"US"
"1857","Adelges tsugae",43.127572,-77.489058,"US"
"1858","Adelges tsugae",35.163475,-83.494933,"US"
"1859","Adelges tsugae",42.307582,-72.470613,"US"
"1860","Adelges tsugae",34.824317,-83.181105,"US"
"1861","Adelges tsugae",42.861196,-72.587077,"US"
"1862","Adelges tsugae",35.750013,-82.227054,"US"
"1863","Adelges tsugae",39.113691,-79.479449,"US"
"1864","Adelges tsugae",35.501107,-83.647096,"US"
"1865","Adelges tsugae",42.589513,-72.587258,"US"
"1866","Adelges tsugae",42.454525,-71.124467,"US"
"1867","Adelges tsugae",43.039142,-77.571487,"US"
"1868","Adelges tsugae",43.234692,-77.560487,"US"
"1869","Adelges tsugae",43.23462,-77.560013,"US"
"1870","Adelges tsugae",43.235217,-77.559067,"US"
"1871","Adelges tsugae",43.235128,-77.558678,"US"
"1872","Adelges tsugae",42.669722,-72.327783,"US"
"1873","Adelges tsugae",42.612197,-71.112136,"US"
"1874","Adelges tsugae",43.245238,-77.462303,"US"
"1875","Adelges tsugae",43.245312,-77.462813,"US"
"1876","Adelges tsugae",43.247595,-77.460603,"US"
"1877","Adelges tsugae",42.445028,-71.080856,"US"
"1878","Adelges tsugae",43.227563,-77.578912,"US"
"1879","Adelges tsugae",39.537845,-79.3115,"US"
"1880","Adelges tsugae",35.08131,-83.240481,"US"
"1881","Adelges tsugae",42.630397,-71.84617,"US"
"1882","Adelges tsugae",35.675099,-82.195751,"US"
"1883","Adelges tsugae",43.044808,-77.480387,"US"
"1884","Adelges tsugae",43.043808,-77.48182,"US"
"1885","Adelges tsugae",43.043725,-77.482117,"US"
"1886","Adelges tsugae",35.721587,-82.171711,"US"
"1887","Adelges tsugae",43.035156,-77.480187,"US"
"1888","Adelges tsugae",43.047133,-77.479662,"US"
"1889","Adelges tsugae",42.442592,-71.181987,"US"
"1890","Adelges tsugae",42.68705,-77.596947,"US"
"1891","Adelges tsugae",42.767176,-73.834443,"US"
"1892","Adelges tsugae",36.055108,-82.377412,"US"
"1893","Adelges tsugae",40.898302,-79.444536,"US"
"1894","Adelges tsugae",43.211497,-77.62313,"US"
"1895","Adelges tsugae",41.081894,-80.677572,"US"
"1896","Adelges tsugae",41.081699,-80.678767,"US"
"1897","Adelges tsugae",41.081449,-80.677964,"US"
"1898","Adelges tsugae",41.080292,-80.6784,"US"
"1899","Adelges tsugae",41.079688,-80.678432,"US"
"1900","Adelges tsugae",41.084663,-80.679359,"US"
"1901","Adelges tsugae",41.084663,-80.679359,"US"
"1902","Adelges tsugae",41.084663,-80.679359,"US"
"1903","Adelges tsugae",43.131089,-77.521995,"US"
"1904","Adelges tsugae",41.554522,-75.834265,"US"
"1905","Adelges tsugae",42.699787,-77.457825,"US"
"1906","Adelges tsugae",42.703617,-77.461778,"US"
"1907","Adelges tsugae",42.704412,-77.46018,"US"
"1908","Adelges tsugae",42.615762,-77.414995,"US"
"1909","Adelges tsugae",42.434508,-73.283662,"US"
"1910","Adelges tsugae",35.448403,-82.214204,"US"
"1911","Adelges tsugae",40.051972,-75.727188,"US"
"1912","Adelges tsugae",43.248228,-71.11604,"US"
"1913","Adelges tsugae",38.828363,-77.510422,"US"
"1914","Adelges tsugae",43.37019,-78.254455,"US"
"1915","Adelges tsugae",41.218765,-76.817387,"US"
"1916","Adelges tsugae",42.371617,-71.143258,"US"
"1917","Adelges tsugae",39.207032,-77.216303,"US"
"1918","Adelges tsugae",40.9631,-76.900322,"US"
"1919","Adelges tsugae",42.62309,-72.222472,"US"
"1920","Adelges tsugae",42.441647,-71.08203,"US"
"1921","Adelges tsugae",35.441085,-85.550542,"US"
"1922","Adelges tsugae",42.372983,-71.143822,"US"
"1923","Adelges tsugae",42.371608,-71.143372,"US"
"1924","Adelges tsugae",41.414083,-74.327806,"US"
"1925","Adelges tsugae",42.67529,-72.199003,"US"
"1926","Adelges tsugae",42.457753,-71.550322,"US"
"1927","Adelges tsugae",42.464312,-72.171389,"US"
"1928","Adelges tsugae",42.116742,-73.506378,"US"
"1929","Adelges tsugae",42.11555,-73.49948,"US"
"1930","Adelges tsugae",42.116956,-73.506853,"US"
"1931","Adelges tsugae",42.103447,-73.448067,"US"
"1932","Adelges tsugae",42.229347,-74.148392,"US"
"1933","Adelges tsugae",35.1434,-82.6429,"US"
"1934","Adelges tsugae",42.429566,-72.639627,"US"
"1935","Adelges tsugae",36.127222,-81.671136,"US"
"1936","Adelges tsugae",41.829383,-72.966611,"US"
"1937","Adelges tsugae",42.424504,-73.114343,"US"
"1938","Adelges tsugae",40.479656,-76.652126,"US"
"1939","Adelges tsugae",42.477632,-72.715482,"US"
"1940","Adelges tsugae",42.453387,-72.711583,"US"
"1941","Adelges tsugae",35.032252,-82.700761,"US"
"1942","Adelges tsugae",42.322555,-72.870108,"US"
"1943","Adelges tsugae",42.327367,-71.246072,"US"
"1944","Adelges tsugae",35.620634,-82.459563,"US"
"1945","Adelges tsugae",35.83078,-82.181733,"US"
"1946","Adelges tsugae",40.620095,-79.146553,"US"
"1947","Adelges tsugae",42.992348,-72.004776,"US"
"1948","Adelges tsugae",39.248167,-76.885502,"US"
"1949","Adelges tsugae",39.72879,-76.622467,"US"
"1950","Adelges tsugae",39.669774,-76.669655,"US"
"1951","Adelges tsugae",39.491406,-76.35946,"US"
"1952","Adelges tsugae",36.91853,-82.631653,"US"
"1953","Adelges tsugae",42.09497,-71.175142,"US"
"1954","Adelges tsugae",35.630598,-82.332466,"US"
"1955","Adelges tsugae",35.630589,-82.332714,"US"
"1956","Adelges tsugae",42.117592,-71.211655,"US"
"1957","Adelges tsugae",35.759246,-83.11073,"US"
"1958","Adelges tsugae",35.646079,-82.300602,"US"
"1959","Adelges tsugae",35.644585,-82.302335,"US"
"1960","Adelges tsugae",35.644241,-82.302834,"US"
"1961","Adelges tsugae",35.591523,-82.339053,"US"
"1962","Adelges tsugae",35.584567,-82.306502,"US"
"1963","Adelges tsugae",35.586423,-82.339663,"US"
"1964","Adelges tsugae",42.454581,-71.124333,"US"
"1965","Adelges tsugae",41.394588,-73.884925,"US"
"1966","Adelges tsugae",42.118942,-71.201888,"US"
"1967","Adelges tsugae",35.594656,-82.306988,"US"
"1968","Adelges tsugae",35.592326,-82.298064,"US"
"1969","Adelges tsugae",35.618882,-82.456889,"US"
"1970","Adelges tsugae",35.616762,-82.46137,"US"
"1971","Adelges tsugae",35.616622,-82.459999,"US"
"1972","Adelges tsugae",35.616753,-82.459014,"US"
"1973","Adelges tsugae",39.37487,-76.886763,"US"
"1974","Adelges tsugae",39.525203,-76.256042,"US"
"1975","Adelges tsugae",42.463888,-71.090333,"US"
"1976","Adelges tsugae",35.332239,-83.592462,"US"
"1977","Adelges tsugae",40.863183,-73.881522,"US"
"1978","Adelges tsugae",36.032186,-81.891482,"US"
"1979","Adelges tsugae",36.215155,-81.694078,"US"
"1980","Adelges tsugae",35.249303,-82.769593,"US"
"1981","Adelges tsugae",35.250547,-82.770505,"US"
"1982","Adelges tsugae",35.250846,-82.768941,"US"
"1983","Adelges tsugae",35.090405,-83.098489,"US"
"1984","Adelges tsugae",35.191983,-83.153471,"US"
"1985","Adelges tsugae",35.566913,-82.484965,"US"
"1986","Adelges tsugae",35.570203,-82.481942,"US"
"1987","Adelges tsugae",34.876458,-85.562487,"US"
"1988","Adelges tsugae",37.478917,-81.060518,"US"
"1989","Adelges tsugae",41.133421,-75.335814,"US"
"1990","Adelges tsugae",41.126393,-75.349106,"US"
"1991","Adelges tsugae",35.273012,-83.013846,"US"
"1992","Adelges tsugae",35.264054,-82.956412,"US"
"1993","Adelges tsugae",35.25494,-82.854588,"US"
"1994","Adelges tsugae",35.272806,-82.842172,"US"
"1995","Adelges tsugae",35.287266,-82.784373,"US"
"1996","Adelges tsugae",35.710194,-82.010236,"US"
"1997","Adelges tsugae",35.617541,-82.130636,"US"
"1998","Adelges tsugae",35.674526,-82.061394,"US"
"1999","Adelges tsugae",35.748955,-82.104631,"US"
"2000","Adelges tsugae",39.686488,-76.253608,"US"
"2001","Adelges tsugae",39.61723,-76.699653,"US"
"2002","Adelges tsugae",40.668547,-74.401306,"US"
"2003","Adelges tsugae",36.14941,-81.817298,"US"
"2004","Adelges tsugae",35.272762,-82.842186,"US"
"2005","Adelges tsugae",35.273,-83.013855,"US"
"2006","Adelges tsugae",40.721084,-74.665012,"US"
"2007","Adelges tsugae",35.671911,-82.28205,"US"
"2008","Adelges tsugae",42.2976,-72.47448,"US"
"2009","Adelges tsugae",37.24727,-80.542895,"US"
"2010","Adelges tsugae",42.609707,-77.991718,"US"
"2011","Adelges tsugae",40.6059,-74.499625,"US"
"2012","Adelges tsugae",42.305482,-71.092978,"US"
"2013","Adelges tsugae",41.038874,-75.309701,"US"
"2014","Adelges tsugae",40.780027,-73.969822,"US"
"2015","Adelges tsugae",40.636743,-74.451054,"US"
"2016","Adelges tsugae",34.942117,-83.496963,"US"
"2017","Adelges tsugae",36.907043,-82.766914,"US"
"2018","Adelges tsugae",36.906986,-82.768333,"US"
"2019","Adelges tsugae",42.09708,-76.87468,"US"
"2020","Adelges tsugae",42.098297,-76.872911,"US"
"2021","Adelges tsugae",36.22286,-81.779633,"US"
"2022","Adelges tsugae",36.108603,-81.867381,"US"
"2023","Adelges tsugae",36.042146,-81.848003,"US"
"2024","Adelges tsugae",35.668525,-82.319452,"US"
"2025","Adelges tsugae",42.26584,-72.228833,"US"
"2026","Adelges tsugae",42.452222,-71.081069,"US"
